customer_id,recency_days,transaction_frequency,total_monetary_spend,r_score,f_score,m_score,rfm_score,customer_segment,cluster_id,avg_order_value
CUST_01021,9.7,3,2324.94,5,4,3,543,Loyal Customers,Cluster_1,774.98
CUST_01022,106.7,2,772.37,2,2,1,221,Lost,Cluster_3,386.19
CUST_01023,41.2,2,2035.92,4,2,3,423,New Customers,Cluster_3,1017.96
CUST_01024,43.0,3,2137.22,4,4,3,443,Loyal Customers,Cluster_3,712.41
CUST_01025,42.9,7,7950.25,4,5,5,455,Champions,Cluster_4,1135.75
CUST_01026,321.5,2,1350.28,1,2,2,122,Lost,Cluster_3,675.14
CUST_01027,99.8,3,2084.64,3,4,3,343,Loyal Customers,Cluster_3,694.88
CUST_01028,169.0,1,1441.27,2,1,2,212,Lost,Cluster_2,1441.27
CUST_01029,186.7,2,1453.17,1,2,2,122,Lost,Cluster_3,726.59
CUST_01030,20.0,5,2943.37,5,5,4,554,Champions,Cluster_1,588.67
CUST_01031,0.8,2,3116.43,5,2,4,524,New Customers,Cluster_1,1558.21
CUST_01032,96.3,2,1197.77,3,2,2,322,Potential Loyalists,Cluster_3,598.88
CUST_01033,17.8,7,3053.33,5,5,4,554,Champions,Cluster_1,436.19
CUST_01034,175.2,4,3691.62,2,4,5,245,Loyal Customers,Cluster_4,922.9
CUST_01035,175.3,2,1303.68,2,2,2,222,Lost,Cluster_3,651.84
CUST_01036,97.3,3,1220.15,3,4,2,342,Potential Loyalists,Cluster_3,406.72
CUST_01037,97.5,2,2853.54,3,2,4,324,Potential Loyalists,Cluster_3,1426.77
CUST_01038,22.4,3,2239.62,5,4,3,543,Loyal Customers,Cluster_1,746.54
CUST_01039,212.3,2,327.7,1,2,1,121,Lost,Cluster_2,163.85
CUST_01040,141.7,2,4822.52,2,2,5,225,Potential Loyalists,Cluster_3,2411.26
CUST_01041,187.5,2,256.65,1,2,1,121,Lost,Cluster_2,128.32
CUST_01042,103.3,2,659.5,3,2,1,321,Potential Loyalists,Cluster_2,329.75
CUST_01043,48.9,4,2403.04,4,4,3,443,Loyal Customers,Cluster_4,600.76
CUST_01044,3.1,4,1634.03,5,4,2,542,Potential Loyalists,Cluster_1,408.51
CUST_01045,220.6,2,242.83,1,2,1,121,Lost,Cluster_2,121.42
CUST_01046,3.4,3,2301.55,5,4,3,543,Loyal Customers,Cluster_1,767.18
CUST_01047,249.1,3,2627.89,1,4,4,144,Loyal Customers,Cluster_3,875.96
CUST_01048,66.5,1,472.93,3,1,1,311,Potential Loyalists,Cluster_2,472.93
CUST_01049,289.4,1,1073.13,1,1,2,112,Lost,Cluster_2,1073.13
CUST_01050,228.0,1,236.53,1,1,1,111,Lost,Cluster_2,236.53
CUST_01051,75.8,2,3874.74,3,2,5,325,Potential Loyalists,Cluster_3,1937.37
CUST_01053,316.2,1,373.06,1,1,1,111,Lost,Cluster_2,373.06
CUST_01054,86.9,3,2352.74,3,4,3,343,Loyal Customers,Cluster_3,784.25
CUST_01055,60.9,1,52.14,3,1,1,311,Potential Loyalists,Cluster_2,52.14
CUST_01056,24.8,2,950.7,5,2,1,521,New Customers,Cluster_3,475.35
CUST_01057,11.5,3,1220.92,5,4,2,542,Potential Loyalists,Cluster_1,406.97
CUST_01058,23.5,4,1722.73,5,4,2,542,Potential Loyalists,Cluster_1,430.68
CUST_01059,212.5,3,1186.46,1,4,2,142,At Risk,Cluster_3,395.49
CUST_01060,33.2,6,6936.35,4,5,5,455,Champions,Cluster_4,1156.06
CUST_01061,266.8,2,1226.08,1,2,2,122,Lost,Cluster_3,613.04
CUST_01062,266.0,4,4295.73,1,4,5,145,Loyal Customers,Cluster_4,1073.93
CUST_01063,15.6,3,2035.29,5,4,3,543,Loyal Customers,Cluster_1,678.43
CUST_01064,3.4,1,151.51,5,1,1,511,New Customers,Cluster_2,151.51
CUST_01065,225.8,3,1863.38,1,4,3,143,Loyal Customers,Cluster_3,621.13
CUST_01066,40.8,2,834.29,4,2,1,421,New Customers,Cluster_3,417.14
CUST_01067,76.0,2,1357.05,3,2,2,322,Potential Loyalists,Cluster_3,678.52
CUST_01068,149.8,2,938.62,2,2,1,221,Lost,Cluster_3,469.31
CUST_01069,169.4,5,2504.94,2,5,3,253,Loyal Customers,Cluster_4,500.99
CUST_01070,244.2,2,2245.88,1,2,3,123,Potential Loyalists,Cluster_3,1122.94
CUST_01072,278.9,1,648.4,1,1,1,111,Lost,Cluster_2,648.4
CUST_01073,26.3,3,490.49,5,4,1,541,Potential Loyalists,Cluster_3,163.5
CUST_01074,86.8,3,2009.8,3,4,3,343,Loyal Customers,Cluster_3,669.93
CUST_01076,51.3,2,720.49,4,2,1,421,New Customers,Cluster_3,360.25
CUST_01077,348.9,1,387.32,1,1,1,111,Lost,Cluster_2,387.32
CUST_01078,67.5,4,2943.44,3,4,4,344,Loyal Customers,Cluster_4,735.86
CUST_01079,128.0,5,3615.8,2,5,4,254,Loyal Customers,Cluster_4,723.16
CUST_01080,357.2,1,1407.04,1,1,2,112,Lost,Cluster_2,1407.04
CUST_01081,82.8,3,3551.05,3,4,4,344,Loyal Customers,Cluster_4,1183.68
CUST_01082,169.7,1,1200.2,2,1,2,212,Lost,Cluster_2,1200.2
CUST_01083,67.7,5,4373.35,3,5,5,355,Loyal Customers,Cluster_4,874.67
CUST_01084,36.8,6,7512.98,4,5,5,455,Champions,Cluster_4,1252.16
CUST_01085,33.6,3,2953.44,4,4,4,444,Champions,Cluster_1,984.48
CUST_01086,34.9,6,3896.9,4,5,5,455,Champions,Cluster_4,649.48
CUST_01088,51.1,3,2586.68,4,4,4,444,Champions,Cluster_3,862.23
CUST_01089,4.0,5,3332.59,5,5,4,554,Champions,Cluster_1,666.52
CUST_01090,57.3,3,861.48,4,4,1,441,Potential Loyalists,Cluster_3,287.16
CUST_01091,64.3,2,1607.33,3,2,2,322,Potential Loyalists,Cluster_3,803.66
CUST_01092,10.2,2,2986.0,5,2,4,524,New Customers,Cluster_1,1493.0
CUST_01093,5.7,4,2232.94,5,4,3,543,Loyal Customers,Cluster_1,558.24
CUST_01094,74.7,4,3467.3,3,4,4,344,Loyal Customers,Cluster_4,866.83
CUST_01095,57.3,3,758.76,4,4,1,441,Potential Loyalists,Cluster_3,252.92
CUST_01096,122.3,4,3288.83,2,4,4,244,Loyal Customers,Cluster_4,822.21
CUST_01097,314.7,2,2066.55,1,2,3,123,Potential Loyalists,Cluster_3,1033.28
CUST_01098,94.7,1,1008.02,3,1,1,311,Potential Loyalists,Cluster_2,1008.02
CUST_01099,85.7,2,1025.04,3,2,1,321,Potential Loyalists,Cluster_3,512.52
CUST_01100,147.3,6,3667.13,2,5,4,254,Loyal Customers,Cluster_4,611.19
CUST_01101,81.4,2,1922.99,3,2,3,323,Potential Loyalists,Cluster_3,961.5
CUST_01102,330.8,1,625.15,1,1,1,111,Lost,Cluster_2,625.15
CUST_01103,78.2,3,724.93,3,4,1,341,Potential Loyalists,Cluster_3,241.64
CUST_01104,23.1,7,9254.23,5,5,5,555,Champions,Cluster_4,1322.03
CUST_01105,25.4,6,6836.19,5,5,5,555,Champions,Cluster_4,1139.37
CUST_01106,31.2,3,1912.69,4,4,3,443,Loyal Customers,Cluster_1,637.56
CUST_01107,126.8,4,3566.91,2,4,4,244,Loyal Customers,Cluster_4,891.73
CUST_01108,58.6,2,875.6,4,2,1,421,New Customers,Cluster_3,437.8
CUST_01109,157.8,2,1769.89,2,2,2,222,Lost,Cluster_3,884.95
CUST_01110,185.6,1,186.53,1,1,1,111,Lost,Cluster_2,186.53
CUST_01111,163.1,1,218.65,2,1,1,211,Lost,Cluster_2,218.65
CUST_01112,26.3,4,5265.12,5,4,5,545,Champions,Cluster_1,1316.28
CUST_01113,49.1,2,360.62,4,2,1,421,New Customers,Cluster_2,180.31
CUST_01114,138.3,2,850.86,2,2,1,221,Lost,Cluster_3,425.43
CUST_01115,162.6,1,159.49,2,1,1,211,Lost,Cluster_2,159.49
CUST_01116,166.7,3,1293.77,2,4,2,242,At Risk,Cluster_3,431.26
CUST_01117,43.5,3,1617.9,4,4,2,442,Potential Loyalists,Cluster_3,539.3
CUST_01118,147.3,3,3077.4,2,4,4,244,Loyal Customers,Cluster_3,1025.8
CUST_01120,142.0,4,2902.2,2,4,4,244,Loyal Customers,Cluster_4,725.55
CUST_01121,254.2,1,282.26,1,1,1,111,Lost,Cluster_2,282.26
CUST_01122,23.2,5,3002.42,5,5,4,554,Champions,Cluster_1,600.48
CUST_01123,187.8,3,2458.07,1,4,3,143,Loyal Customers,Cluster_3,819.36
CUST_01124,4.8,6,2906.76,5,5,4,554,Champions,Cluster_1,484.46
CUST_01125,117.7,6,3081.25,2,5,4,254,Loyal Customers,Cluster_4,513.54
CUST_01126,75.9,5,3302.31,3,5,4,354,Loyal Customers,Cluster_4,660.46
CUST_01127,10.1,4,3067.34,5,4,4,544,Champions,Cluster_1,766.84
CUST_01128,135.1,4,1915.88,2,4,3,243,Loyal Customers,Cluster_3,478.97
CUST_01129,129.7,2,3452.64,2,2,4,224,Potential Loyalists,Cluster_3,1726.32
CUST_01130,14.6,2,1005.45,5,2,1,521,New Customers,Cluster_1,502.73
CUST_01131,9.1,5,4238.6,5,5,5,555,Champions,Cluster_1,847.72
CUST_01132,37.0,4,2822.88,4,4,4,444,Champions,Cluster_4,705.72
CUST_01133,6.1,5,4254.61,5,5,5,555,Champions,Cluster_1,850.92
CUST_01134,92.3,3,3315.51,3,4,4,344,Loyal Customers,Cluster_3,1105.17
CUST_01135,80.1,4,4817.54,3,4,5,345,Loyal Customers,Cluster_4,1204.38
CUST_01136,29.3,3,3950.73,4,4,5,445,Champions,Cluster_1,1316.91
CUST_01137,140.8,3,2576.09,2,4,3,243,Loyal Customers,Cluster_3,858.7
CUST_01138,5.9,4,4762.99,5,4,5,545,Champions,Cluster_1,1190.75
CUST_01139,268.1,3,1981.14,1,4,3,143,Loyal Customers,Cluster_3,660.38
CUST_01140,38.8,3,2079.6,4,4,3,443,Loyal Customers,Cluster_3,693.2
CUST_01141,74.5,4,2767.48,3,4,4,344,Loyal Customers,Cluster_4,691.87
CUST_01142,111.7,2,1956.56,2,2,3,223,Potential Loyalists,Cluster_3,978.28
CUST_01143,242.0,2,1065.34,1,2,2,122,Lost,Cluster_3,532.67
CUST_01144,334.9,1,1442.66,1,1,2,112,Lost,Cluster_2,1442.66
CUST_01145,24.9,5,2876.68,5,5,4,554,Champions,Cluster_1,575.34
CUST_01146,16.4,4,1244.02,5,4,2,542,Potential Loyalists,Cluster_1,311.0
CUST_01147,30.8,2,2516.63,4,2,3,423,New Customers,Cluster_3,1258.32
CUST_01148,27.0,2,569.54,5,2,1,521,New Customers,Cluster_2,284.77
CUST_01149,39.5,3,2183.57,4,4,3,443,Loyal Customers,Cluster_3,727.86
CUST_01150,32.5,3,1514.26,4,4,2,442,Potential Loyalists,Cluster_3,504.75
CUST_01151,75.6,5,1686.19,3,5,2,352,Potential Loyalists,Cluster_4,337.24
CUST_01152,134.2,2,633.73,2,2,1,221,Lost,Cluster_2,316.87
CUST_01153,262.8,2,1904.98,1,2,3,123,Potential Loyalists,Cluster_3,952.49
CUST_01154,187.0,3,1436.59,1,4,2,142,At Risk,Cluster_3,478.86
CUST_01155,63.8,4,2900.61,3,4,4,344,Loyal Customers,Cluster_4,725.15
CUST_01156,177.3,2,492.76,1,2,1,121,Lost,Cluster_2,246.38
CUST_01157,65.6,4,1632.05,3,4,2,342,Potential Loyalists,Cluster_4,408.01
CUST_01158,142.8,1,562.46,2,1,1,211,Lost,Cluster_2,562.46
CUST_01159,84.0,4,4254.96,3,4,5,345,Loyal Customers,Cluster_4,1063.74
CUST_01160,47.6,4,1141.93,4,4,2,442,Potential Loyalists,Cluster_3,285.48
CUST_01161,143.0,3,1461.03,2,4,2,242,At Risk,Cluster_3,487.01
CUST_01162,132.3,2,1242.51,2,2,2,222,Lost,Cluster_3,621.25
CUST_01163,283.0,1,1352.94,1,1,2,112,Lost,Cluster_2,1352.94
CUST_01164,37.5,3,402.16,4,4,1,441,Potential Loyalists,Cluster_2,134.05
CUST_01165,101.4,6,4477.51,3,5,5,355,Loyal Customers,Cluster_4,746.25
CUST_01166,84.0,3,2711.45,3,4,4,344,Loyal Customers,Cluster_3,903.82
CUST_01167,33.8,2,2505.18,4,2,3,423,New Customers,Cluster_3,1252.59
CUST_01168,223.1,5,3296.82,1,5,4,154,Loyal Customers,Cluster_4,659.36
CUST_01169,57.3,3,1395.66,4,4,2,442,Potential Loyalists,Cluster_3,465.22
CUST_01170,96.5,2,2895.11,3,2,4,324,Potential Loyalists,Cluster_3,1447.56
CUST_01171,274.9,1,206.48,1,1,1,111,Lost,Cluster_2,206.48
CUST_01172,186.8,3,3190.17,1,4,4,144,Loyal Customers,Cluster_3,1063.39
CUST_01173,64.7,1,304.9,3,1,1,311,Potential Loyalists,Cluster_2,304.9
CUST_01174,89.6,4,4076.73,3,4,5,345,Loyal Customers,Cluster_4,1019.18
CUST_01175,278.3,2,2017.52,1,2,3,123,Potential Loyalists,Cluster_3,1008.76
CUST_01176,207.2,4,4101.42,1,4,5,145,Loyal Customers,Cluster_4,1025.36
CUST_01177,200.1,4,3681.53,1,4,5,145,Loyal Customers,Cluster_4,920.38
CUST_01178,32.6,3,3136.98,4,4,4,444,Champions,Cluster_1,1045.66
CUST_01179,96.9,5,3966.06,3,5,5,355,Loyal Customers,Cluster_4,793.21
CUST_01180,81.9,2,3061.07,3,2,4,324,Potential Loyalists,Cluster_3,1530.54
CUST_01181,67.1,2,2223.08,3,2,3,323,Potential Loyalists,Cluster_3,1111.54
CUST_01182,1.2,2,1456.55,5,2,2,522,New Customers,Cluster_1,728.27
CUST_01183,5.9,4,2761.73,5,4,4,544,Champions,Cluster_1,690.43
CUST_01184,171.3,3,2585.49,2,4,4,244,Loyal Customers,Cluster_3,861.83
CUST_01185,71.8,8,4067.4,3,5,5,355,Loyal Customers,Cluster_4,508.43
CUST_01186,25.5,2,1780.36,5,2,3,523,New Customers,Cluster_3,890.18
CUST_01187,5.7,5,3938.26,5,5,5,555,Champions,Cluster_1,787.65
CUST_01188,7.8,8,4212.03,5,5,5,555,Champions,Cluster_1,526.5
CUST_01189,54.8,1,1203.93,4,1,2,412,New Customers,Cluster_2,1203.93
CUST_01190,364.2,1,1329.67,1,1,2,112,Lost,Cluster_2,1329.67
CUST_01191,17.1,4,3079.72,5,4,4,544,Champions,Cluster_1,769.93
CUST_01192,91.8,3,3229.6,3,4,4,344,Loyal Customers,Cluster_3,1076.53
CUST_01193,109.8,3,2450.38,2,4,3,243,Loyal Customers,Cluster_3,816.79
CUST_01194,43.2,6,3992.65,4,5,5,455,Champions,Cluster_4,665.44
CUST_01196,107.1,6,5029.6,2,5,5,255,Loyal Customers,Cluster_4,838.27
CUST_01197,76.5,1,940.25,3,1,1,311,Potential Loyalists,Cluster_2,940.25
CUST_01198,190.5,2,1138.28,1,2,2,122,Lost,Cluster_3,569.14
CUST_01199,232.3,2,2025.1,1,2,3,123,Potential Loyalists,Cluster_3,1012.55
CUST_01200,64.5,3,1393.86,3,4,2,342,Potential Loyalists,Cluster_3,464.62
CUST_01201,221.6,2,3563.26,1,2,4,124,Potential Loyalists,Cluster_3,1781.63
CUST_01202,227.4,1,830.59,1,1,1,111,Lost,Cluster_2,830.59
CUST_01203,115.5,2,490.98,2,2,1,221,Lost,Cluster_2,245.49
CUST_01204,127.8,2,2073.49,2,2,3,223,Potential Loyalists,Cluster_3,1036.74
CUST_01205,59.4,7,4736.67,3,5,5,355,Loyal Customers,Cluster_4,676.67
CUST_01206,86.4,4,3968.22,3,4,5,345,Loyal Customers,Cluster_4,992.05
CUST_01207,38.8,5,5128.53,4,5,5,455,Champions,Cluster_4,1025.71
CUST_01208,42.7,4,3472.31,4,4,4,444,Champions,Cluster_4,868.08
CUST_01209,9.5,5,2821.74,5,5,4,554,Champions,Cluster_1,564.35
CUST_01210,56.1,4,4839.71,4,4,5,445,Champions,Cluster_4,1209.93
CUST_01211,115.1,7,3332.92,2,5,4,254,Loyal Customers,Cluster_4,476.13
CUST_01212,273.2,2,3091.62,1,2,4,124,Potential Loyalists,Cluster_3,1545.81
CUST_01213,167.4,3,1643.53,2,4,2,242,At Risk,Cluster_3,547.84
CUST_01214,72.1,2,1446.46,3,2,2,322,Potential Loyalists,Cluster_3,723.23
CUST_01215,43.6,1,1123.82,4,1,2,412,New Customers,Cluster_2,1123.82
CUST_01216,40.9,3,1857.75,4,4,3,443,Loyal Customers,Cluster_3,619.25
CUST_01217,302.1,1,1394.19,1,1,2,112,Lost,Cluster_2,1394.19
CUST_01218,14.0,3,2225.74,5,4,3,543,Loyal Customers,Cluster_1,741.91
CUST_01219,9.2,4,1945.43,5,4,3,543,Loyal Customers,Cluster_1,486.36
CUST_01220,66.5,3,1144.43,3,4,2,342,Potential Loyalists,Cluster_3,381.48
CUST_01221,21.7,2,1921.44,5,2,3,523,New Customers,Cluster_1,960.72
CUST_01222,326.8,1,1891.11,1,1,3,113,Potential Loyalists,Cluster_3,1891.11
CUST_01223,95.5,3,1416.68,3,4,2,342,Potential Loyalists,Cluster_3,472.23
CUST_01224,31.0,6,4297.45,4,5,5,455,Champions,Cluster_4,716.24
CUST_01225,230.1,1,588.62,1,1,1,111,Lost,Cluster_2,588.62
CUST_01226,10.3,4,3277.37,5,4,4,544,Champions,Cluster_1,819.34
CUST_01227,15.1,3,1494.5,5,4,2,542,Potential Loyalists,Cluster_1,498.17
CUST_01228,41.8,2,1141.26,4,2,2,422,New Customers,Cluster_3,570.63
CUST_01229,35.4,4,3006.17,4,4,4,444,Champions,Cluster_4,751.54
CUST_01230,5.8,5,4168.77,5,5,5,555,Champions,Cluster_1,833.75
CUST_01231,14.7,3,1536.54,5,4,2,542,Potential Loyalists,Cluster_1,512.18
CUST_01232,21.7,3,904.43,5,4,1,541,Potential Loyalists,Cluster_1,301.48
CUST_01234,175.5,4,1801.7,2,4,3,243,Loyal Customers,Cluster_3,450.43
CUST_01235,64.4,4,2956.67,3,4,4,344,Loyal Customers,Cluster_4,739.17
CUST_01236,35.8,4,3898.48,4,4,5,445,Champions,Cluster_4,974.62
CUST_01237,201.9,3,1440.55,1,4,2,142,At Risk,Cluster_3,480.18
CUST_01238,38.1,5,3065.01,4,5,4,454,Champions,Cluster_4,613.0
CUST_01239,274.3,3,1940.96,1,4,3,143,Loyal Customers,Cluster_3,646.99
CUST_01240,128.4,2,1480.29,2,2,2,222,Lost,Cluster_3,740.14
CUST_01241,45.5,5,3198.17,4,5,4,454,Champions,Cluster_4,639.63
CUST_01242,22.4,5,4122.37,5,5,5,555,Champions,Cluster_1,824.47
CUST_01243,225.8,1,352.71,1,1,1,111,Lost,Cluster_2,352.71
CUST_01244,222.0,2,1433.88,1,2,2,122,Lost,Cluster_3,716.94
CUST_01245,83.9,3,2152.55,3,4,3,343,Loyal Customers,Cluster_3,717.52
CUST_01246,94.3,2,1546.48,3,2,2,322,Potential Loyalists,Cluster_3,773.24
CUST_01247,322.7,2,638.35,1,2,1,121,Lost,Cluster_2,319.18
CUST_01248,9.3,7,4604.7,5,5,5,555,Champions,Cluster_1,657.81
CUST_01249,5.2,7,2332.65,5,5,3,553,Loyal Customers,Cluster_1,333.24
CUST_01250,20.7,3,2304.8,5,4,3,543,Loyal Customers,Cluster_1,768.27
CUST_01251,128.3,1,1374.04,2,1,2,212,Lost,Cluster_2,1374.04
CUST_01252,74.7,7,5087.32,3,5,5,355,Loyal Customers,Cluster_4,726.76
CUST_01253,96.7,2,1182.01,3,2,2,322,Potential Loyalists,Cluster_3,591.0
CUST_01254,90.5,1,666.44,3,1,1,311,Potential Loyalists,Cluster_2,666.44
CUST_01255,67.4,2,2917.31,3,2,4,324,Potential Loyalists,Cluster_3,1458.65
CUST_01256,122.1,6,3406.26,2,5,4,254,Loyal Customers,Cluster_4,567.71
CUST_01257,88.0,1,393.17,3,1,1,311,Potential Loyalists,Cluster_2,393.17
CUST_01258,69.8,3,938.35,3,4,1,341,Potential Loyalists,Cluster_3,312.78
CUST_01259,171.1,2,1061.91,2,2,2,222,Lost,Cluster_3,530.96
CUST_01260,207.7,2,2829.3,1,2,4,124,Potential Loyalists,Cluster_3,1414.65
CUST_01261,171.9,2,920.5,2,2,1,221,Lost,Cluster_3,460.25
CUST_01262,120.7,4,4576.43,2,4,5,245,Loyal Customers,Cluster_4,1144.11
CUST_01263,85.1,4,2095.63,3,4,3,343,Loyal Customers,Cluster_4,523.91
CUST_01264,67.7,3,3303.54,3,4,4,344,Loyal Customers,Cluster_4,1101.18
CUST_01265,287.2,1,280.35,1,1,1,111,Lost,Cluster_2,280.35
CUST_01266,8.1,3,851.69,5,4,1,541,Potential Loyalists,Cluster_1,283.9
CUST_01267,107.3,5,4105.36,2,5,5,255,Loyal Customers,Cluster_4,821.07
CUST_01268,22.4,5,2809.14,5,5,4,554,Champions,Cluster_1,561.83
CUST_01269,63.7,3,2292.23,3,4,3,343,Loyal Customers,Cluster_3,764.08
CUST_01270,41.1,2,1897.61,4,2,3,423,New Customers,Cluster_3,948.8
CUST_01271,15.0,2,1201.46,5,2,2,522,New Customers,Cluster_1,600.73
CUST_01272,64.8,5,2928.76,3,5,4,354,Loyal Customers,Cluster_4,585.75
CUST_01273,36.0,3,1844.83,4,4,3,443,Loyal Customers,Cluster_3,614.94
CUST_01274,29.6,2,1189.55,4,2,2,422,New Customers,Cluster_3,594.77
CUST_01275,13.6,3,1884.1,5,4,3,543,Loyal Customers,Cluster_1,628.03
CUST_01276,181.0,1,23.08,1,1,1,111,Lost,Cluster_2,23.08
CUST_01278,90.8,2,2574.51,3,2,3,323,Potential Loyalists,Cluster_3,1287.26
CUST_01279,2.4,4,3125.18,5,4,4,544,Champions,Cluster_1,781.29
CUST_01280,147.8,1,73.09,2,1,1,211,Lost,Cluster_2,73.09
CUST_01281,37.7,7,3201.94,4,5,4,454,Champions,Cluster_4,457.42
CUST_01282,145.0,1,552.28,2,1,1,211,Lost,Cluster_2,552.28
CUST_01283,37.5,5,5329.84,4,5,5,455,Champions,Cluster_4,1065.97
CUST_01284,4.2,7,3054.47,5,5,4,554,Champions,Cluster_1,436.35
CUST_01285,196.5,5,6334.57,1,5,5,155,Loyal Customers,Cluster_4,1266.91
CUST_01286,6.3,4,5172.41,5,4,5,545,Champions,Cluster_1,1293.1
CUST_01287,131.1,4,1523.14,2,4,2,242,At Risk,Cluster_3,380.79
CUST_01288,318.0,4,3494.02,1,4,4,144,Loyal Customers,Cluster_4,873.5
CUST_01289,176.8,2,3811.75,1,2,5,125,Potential Loyalists,Cluster_3,1905.88
CUST_01290,245.9,1,303.95,1,1,1,111,Lost,Cluster_2,303.95
CUST_01291,6.4,4,2018.3,5,4,3,543,Loyal Customers,Cluster_1,504.57
CUST_01292,5.4,6,3866.25,5,5,5,555,Champions,Cluster_1,644.38
CUST_01293,150.4,3,3517.49,2,4,4,244,Loyal Customers,Cluster_3,1172.5
CUST_01294,205.8,1,271.68,1,1,1,111,Lost,Cluster_2,271.68
CUST_01295,127.8,3,1043.25,2,4,2,242,At Risk,Cluster_3,347.75
CUST_01296,44.9,3,989.53,4,4,1,441,Potential Loyalists,Cluster_3,329.84
CUST_01297,17.4,5,2027.64,5,5,3,553,Loyal Customers,Cluster_1,405.53
CUST_01298,149.2,1,407.84,2,1,1,211,Lost,Cluster_2,407.84
CUST_01299,179.7,3,1923.76,1,4,3,143,Loyal Customers,Cluster_3,641.25
CUST_01300,24.4,5,2323.74,5,5,3,553,Loyal Customers,Cluster_1,464.75
CUST_01301,40.0,2,2024.5,4,2,3,423,New Customers,Cluster_3,1012.25
CUST_01302,50.1,4,2543.59,4,4,3,443,Loyal Customers,Cluster_4,635.9
CUST_01303,35.3,3,1357.87,4,4,2,442,Potential Loyalists,Cluster_3,452.62
CUST_01304,8.3,4,3910.45,5,4,5,545,Champions,Cluster_1,977.61
CUST_01305,71.9,4,2797.4,3,4,4,344,Loyal Customers,Cluster_4,699.35
CUST_01306,31.4,2,1462.75,4,2,2,422,New Customers,Cluster_3,731.38
CUST_01307,59.2,5,3647.16,3,5,4,354,Loyal Customers,Cluster_4,729.43
CUST_01308,80.9,4,2957.71,3,4,4,344,Loyal Customers,Cluster_4,739.43
CUST_01309,300.8,1,2639.16,1,1,4,114,Potential Loyalists,Cluster_3,2639.16
CUST_01310,12.3,5,2888.54,5,5,4,554,Champions,Cluster_1,577.71
CUST_01311,141.0,2,505.67,2,2,1,221,Lost,Cluster_2,252.84
CUST_01312,145.3,3,2309.98,2,4,3,243,Loyal Customers,Cluster_3,769.99
CUST_01313,62.8,4,3209.24,3,4,4,344,Loyal Customers,Cluster_4,802.31
CUST_01314,262.5,2,576.16,1,2,1,121,Lost,Cluster_2,288.08
CUST_01315,89.3,4,3550.03,3,4,4,344,Loyal Customers,Cluster_4,887.51
CUST_01316,286.6,2,636.45,1,2,1,121,Lost,Cluster_2,318.23
CUST_01317,98.4,2,1169.43,3,2,2,322,Potential Loyalists,Cluster_3,584.72
CUST_01318,215.2,4,3606.91,1,4,4,144,Loyal Customers,Cluster_4,901.73
CUST_01319,62.5,3,3334.3,3,4,4,344,Loyal Customers,Cluster_4,1111.43
CUST_01320,44.2,2,2570.37,4,2,3,423,New Customers,Cluster_3,1285.18
CUST_01321,53.6,4,2529.82,4,4,3,443,Loyal Customers,Cluster_4,632.46
CUST_01322,3.0,3,2511.49,5,4,3,543,Loyal Customers,Cluster_1,837.16
CUST_01323,31.5,2,2982.82,4,2,4,424,New Customers,Cluster_3,1491.41
CUST_01324,30.4,3,4068.97,4,4,5,445,Champions,Cluster_1,1356.32
CUST_01325,73.8,4,2591.47,3,4,4,344,Loyal Customers,Cluster_4,647.87
CUST_01326,92.6,4,2997.97,3,4,4,344,Loyal Customers,Cluster_4,749.49
CUST_01327,68.1,1,484.21,3,1,1,311,Potential Loyalists,Cluster_2,484.21
CUST_01328,13.7,4,2974.9,5,4,4,544,Champions,Cluster_1,743.73
CUST_01329,30.4,4,3879.07,4,4,5,445,Champions,Cluster_4,969.77
CUST_01330,37.9,4,1913.12,4,4,3,443,Loyal Customers,Cluster_4,478.28
CUST_01331,29.4,2,2100.11,4,2,3,423,New Customers,Cluster_3,1050.06
CUST_01333,30.4,5,4564.41,4,5,5,455,Champions,Cluster_4,912.88
CUST_01334,33.8,4,2851.04,4,4,4,444,Champions,Cluster_4,712.76
CUST_01335,105.7,5,3488.32,2,5,4,254,Loyal Customers,Cluster_4,697.66
CUST_01336,206.7,2,1154.5,1,2,2,122,Lost,Cluster_3,577.25
CUST_01337,98.7,5,6502.69,3,5,5,355,Loyal Customers,Cluster_4,1300.54
CUST_01338,15.4,5,2430.33,5,5,3,553,Loyal Customers,Cluster_1,486.07
CUST_01339,43.0,5,3339.86,4,5,4,454,Champions,Cluster_4,667.97
CUST_01340,59.1,6,5551.63,3,5,5,355,Loyal Customers,Cluster_4,925.27
CUST_01341,140.0,5,2992.03,2,5,4,254,Loyal Customers,Cluster_4,598.41
CUST_01342,3.4,6,6355.44,5,5,5,555,Champions,Cluster_1,1059.24
CUST_01343,293.5,2,952.34,1,2,1,121,Lost,Cluster_3,476.17
CUST_01344,4.3,3,1099.24,5,4,2,542,Potential Loyalists,Cluster_1,366.41
CUST_01345,74.5,1,170.25,3,1,1,311,Potential Loyalists,Cluster_2,170.25
CUST_01346,35.0,2,1115.64,4,2,2,422,New Customers,Cluster_3,557.82
CUST_01347,51.1,4,3651.23,4,4,4,444,Champions,Cluster_4,912.81
CUST_01348,88.4,2,1355.11,3,2,2,322,Potential Loyalists,Cluster_3,677.55
CUST_01349,268.9,1,341.05,1,1,1,111,Lost,Cluster_2,341.05
